Name,AVG - Sterne,Zahl der Kommentaren,Adresse,Sterne,Kommentare,Datum,Likes
Krankenhaus Lindenbrunn,2.7,44,"Am Lindenbrunn 1, 31863 Coppenbrügge",5,"(Translated by Google) Very different in terms of staff, but very good when you get to the right person. There is a cute little person who cannot be ""overlooked"".

(Original)
Sehr unterschiedlich im Hinblick auf das Personal, aber wenn man an die die richtige Person gerät, sehr gut. Da gibt es eine kleine goldige Person, nicht zu ""übersehen"".",7 months ago,3
Krankenhaus Lindenbrunn,2.7,44,"Am Lindenbrunn 1, 31863 Coppenbrügge",1,"(Translated by Google) Very nicely located, but the waiting time of 8 hours until the report is finally finished doesn't make it any better.
At the current heat in such a sunny place without having to wait for any information about the duration of the appointment is cheeky!
In addition, the beds are very uncomfortable, a bruise on the back and neck pain are really not exactly nice.

Conclusion:
Nicely located!
Long wait
No information about the date in advance

Ps. At the time of this comment, I'm still waiting.

(Original)
Sehr schön gelegen, macht aber die Wartezeit von 8 Stunden, bis das Gutachten endlich fertig ist nicht besser.
Zur derzeitigen hitze an einem so Sonnigen Platz ohne irgendwelche vor Informationen über die dauer des Termins  warten zu müssen ist frech!
Dazu sind die liegen sehr unbequem, einen Bluterguß am Rücken und Nackenschmerzen sind echt nicht gerade schön.

Fazit:
Schön gelegen!
Lange warte zeit
Keine voraus Information über den Termin

Ps. Zum Zeitpunkt dieses Kommentars warte ich immernoch.",7 months ago,3
Krankenhaus Lindenbrunn,2.7,44,"Am Lindenbrunn 1, 31863 Coppenbrügge",5,"(Translated by Google) My grandmother has been back since today and is very happy. Thanks to the staff

(Original)
Meine Großmutter ist seit heute zurück und sehr zufrieden. Vielen Dank an das Personal",5 months ago,0
Krankenhaus Lindenbrunn,2.7,44,"Am Lindenbrunn 1, 31863 Coppenbrügge",5,"(Translated by Google) Very competent and friendly.

(Original)
Sehr kompetent und freundlich.",4 months ago,0
Krankenhaus Lindenbrunn,2.7,44,"Am Lindenbrunn 1, 31863 Coppenbrügge",1,"(Translated by Google) There are certainly one or two good doctors and the hospital staff are mostly nice and eager and the location is pleasant. Otherwise a disaster. I was treated like dirt, doctors screw up documents and, despite the most severe pain, take no and then wrong measures. Findings are apparently mixed up, nurses are condescending, incapable and sometimes brutal. The food on the ward is unreasonable. It was the worst hospital in my life.

(Original)
Es gibt sicher den einen oder anderen guten Arzt und das Klinikpersonal ist überwiegend nett und bemüht und die Lage ist angenehm. Ansonsten eine Katastrophe. Bin behandelt worden wie Dreck, Ärzte verschlampen Unterlagen und leiten trotz heftigster Schmerzen erst gar keine und dann falsche Maßnahmen ein. Befunde werden offenbar vertauscht, Pfleger sind herablassend, unfähig und teilweise brutal. Das Essen ist auf der Station eine Zumutung. Es war das schlimmste Krankenhaus meines Lebens.",a year ago,16
Krankenhaus Lindenbrunn,2.7,44,"Am Lindenbrunn 1, 31863 Coppenbrügge",3,"(Translated by Google) Positive impression of the entire staff .... For relatives it is unreasonable to reach the clinic ... Explored all possibilities ... Even when booking a room on site there was no way to get to the clinic.

(Original)
Positiver Eindruck vom gesamten Personal.... Für Angehörige eine Zumutung die Klinik zu erreichen... Alle Möglichkeiten ausgelotet... Selbst bei Zimmerbuchung vor Ort keine Möglichkeit zur Klinik zu kommen..Schade...",a year ago,4
Krankenhaus Lindenbrunn,2.7,44,"Am Lindenbrunn 1, 31863 Coppenbrügge",1,"(Translated by Google) The ""discharge manager"" was almost never reached and did not support us at the home search. My brother vegetated there for three months without result. After 3 weeks in the home, he can suddenly talk again, swallow and move independently in a wheelchair. A clinic like a horror movie.

(Original)
Das ""Entlassmanagent"" war fast nie zu erreichen und hat uns bei der Heimsuche nicht unterstützt. Mein Bruder hat dort 3 Monate ergebnislos vor sich hin vegetiert. Nach 3 Wochen im Heim kann er plötzlich wieder sprechen, schlucken und sich selbstständig im Rollstuhl bewegen. Eine Klinik wie aus einem Horrorfilm.",a year ago,11
Krankenhaus Lindenbrunn,2.7,44,"Am Lindenbrunn 1, 31863 Coppenbrügge",4,"(Translated by Google) Very nicely located hospital. Unfortunately, there is currently a construction site as the hospital is building a new wing. The staff and doctors are very nice and helpful. The rooms are very nice and very bright. Can only recommend.

(Original)
Sehr schön gelegenes Krankenhaus. Leider gibt es gerade eine Baustelle, da das Krankenhaus einen neuen Flügel baut. Das Personal und die Ärzte sind sehr nett und hilfsbereit. Die Zimmer sind sehr schön und sehr hell. Kann man nur weiter empfehlen.",a year ago,3
Krankenhaus Lindenbrunn,2.7,44,"Am Lindenbrunn 1, 31863 Coppenbrügge",1,"(Translated by Google) Desolate states. People with disabilities are treated badly. Therapies are not carried out that are on the plan. Conclusion of everything My brother is more handicapped due to misjudgment of the doctor than before. I wish the staff and doctors there that they never meet people like you when they need help. The hospital should be deprived of the license !!!!

(Original)
Desolate Zustände. Menschen mit Behinderung werden schlecht behandelt. Therapien werden nicht durchgeführt, die auf dem Plan stehen. Fazit von Allem mein Bruder ist aufgrund Fehleinschätzung der Ärztin schwerer behindert als vorher. Ich wünsche dem Personal und Ärzten dort, dass sie niemals auf Menschen treffen, wie Sie, wenn sie Hilfe brauchen. Dem Krankenhaus sollte die Lizenz entzogen werden!!!!",a year ago,15
Krankenhaus Lindenbrunn,2.7,44,"Am Lindenbrunn 1, 31863 Coppenbrügge",4,"(Translated by Google) A beloved person, is there for rehab. In the first three weeks I was very pleasantly surprised. All agreements, all information, went smoothly. Of course there are one or two employees you can not work with. But on the whole, I'm more than happy.

(Original)
Eine geliebte Person, ist zur Reha dort eingeliefert. In den ersten drei Wochen bin ich sehr positiv überrascht. Alle Absprachen, alle Informationen, sind flüssig gelaufen. Natürlich gibt es ein oder zwei Mitarbeiter mit dem man nicht arbeiten kann. Aber im Großen und Ganzen, bin ich mehr als zufrieden.",2 years ago,3
Krankenhaus Lindenbrunn,2.7,44,"Am Lindenbrunn 1, 31863 Coppenbrügge",1,"(Translated by Google) My mother was there after her stroke.
Other than that the therapists are nice, I can't say much positive things.
Couldn't X-ray the knee because my mother couldn't walk despite therapy. However, X-ray is on the website.
I have never really been able to speak to a doctor. The highlight was when I had a question from a doctor that I simply addressed, since there was never anyone at hand that she looked at me and when she asked for a question, she actually rolled her eyes and said she has no time for that ,
Sure, everyone is understaffed, but winning eyes is a cheek and disrespectful.
By the end of 6 weeks of rehab, they hadn't been able to give me a medication plan, although I kept asking. As I said, there was no more information anyway. When I read feasible rehab the alleged diagnoses, I was shocked because many things were not true.
In addition, the caregivers failed to have my mother fill out a meal plan. She got something every time and she didn't like most of it ... even I was never told there was. This plan was probably always on a table in the room for weeks, because my mother would never have gotten in life. If it were, she would not have had a pen to fill out. It was only in the last week, although I kept asking questions, that it was explained to us.
Staff totally overwhelmed and not really interested in the patient, as well as the doctors and the social service.
I can't find any good words about social service either. Because he gave addresses to a nursing home only on request ... but according to the new law, they are obliged to actively help me ... apparently they haven't really dealt with it yet! Bottom drawer through the whole shop !!!
Never again and I cannot advise anyone to spend their rehab there if they need a lot of help.
Only the ladies at the front desk were friendly and helpful. Likewise, the ladies from the cafeteria. The first impression of the house and the foyer was also nice.
So a star, and that is for the therapists, the reception, the cafeteria and the beautiful entrance.
Otherwise it would have been 0 stars!
And last but not least: all patients are sedated there with sedatives! Not at all!

(Original)
Meine Mutter war nach ihrem Schlaganfall dort.
Außer das die Therapeuten nett sind, kann ich nicht viel Positives berichten.
Konnten kein Knie röntgen, da meine Mutter , trotz Therapie nicht gehen konnte. Auf der Internetseite steht aber Röntgen.
Ich habe nie wirklich mit einem Arzt sprechen können. Der Höhepunkt war, als ich eine Frage bei einer Ärztin hatte, die ich einfach angesprochen habe, da ja nie einer zur Hand, dass sie mich ansah und bei der Bitte nach einer Frage, tatsächlich die Augen gerollt hat und meinte dafür hat sie keine Zeit.
Klar, alle sind unterbesetzt aber win Augenrollen ist schon eine Frechheit und respektlos.
Bis zum Ende der 6 wöchigen Reha haben sie es nicht geschafft mir einen Medikamentenplan zu geben, obwohl ich ständig gefragt habe. Wie gesagt, mehr Auskunft gab es auch eh nicht. Als ich machbare Reha die angeblichen Diagnosen gelesen habe, war ich geschockt, weil vieles nicht der Wahrheit entsprach.
Darüber hinaus, haben die Pflegekräfte, es nicht geschafft, meiner Mutter einen Essensplan ausfüllen zu lassen. Sie bekam jedes Mal irgendwas und sie mochte das meiste auch nicht .... selbst ich wurde nie darauf hingewiesen, dass es so etwas gibt. Dieser Plan lag wohl wochenlang immer auf einem Tisch im Zimmer, da wäre meine Mutter nie im Leben rangekommen . Wäre die es, hätte sie auch keinen Stift gehabt zum ausfüllen. Erst in der letzten Woche , obwohl ich ständig gefragt habe, wurde es uns erklärt.
Personal total überfordert und nicht wirklich am Patienten interessiert, ebenso die Ärzte und der Sozialdienst.
Zum Sozialdienst kann ich auch keinerlei gute Worte finden. Denn dieser hat und erst auf Nachfrage Adressen für ein Pflegeheim gegeben... nach neuem Gesetz sind diese aber verpflichtet mir aktiv zu helfen... anscheinend haben die sich noch nicht richtig damit auseinandergesetzt! Unterste Schublade der ganze Laden durch!!!
Nie wieder und ich kann es auch niemandem raten, dort seine Reha zu verbringen, wenn er auf viel Hilfe angewiesen ist.
Einzig die Damen an der Rezeption waren freundlich und hilfsbereit. Ebenso die Damen aus der Cafeteria. Auch der erste Eindruck vom Haus und vom Foyer war schön.
Also ein Stern, und der ist für die Therapeuten, die Rezeption, die Cafeteria und den schönen Eingang.
Sonst wären es 0 Sterne geworden!
Und zu guter Letzt: alle Patienten werden dort mit Beruhigungsmitteln ruhig gestellt!!! Geht gar nicht!",a year ago,10
