Name,AVG - Sterne,Zahl der Kommentaren,Adresse,Sterne,Kommentare,Datum,Likes
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",5,"(Translated by Google) I was treated well here.
The doctors and the staff are very friendly.
If that happens to me again, I'll be treated here again.
Thank you for the good treatment.
Greetings Eric Beckmann

(Original)
Ich wurde hier gut behandelt.
Die Ärzte und das Personal ist sehr freundlich.
Wenn das bei mir wieder Auftritt,  lasse ich mich wieder hier behandeln.
Danke schön für die gute Behandlung.
Gruß Eric Beckmann",4 months ago,1
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",4,"(Translated by Google) I gave birth to my son there last week, unfortunately a sister had said that the father of the child was not allowed to enter the house ... we literally accepted that word. Which means he was standing outside in the cold for 2 hours and I had him picked up .. he couldn't come back so quickly where it started.
So I was alone ... in the delivery room and had to go through it without my husband ...
What is currently bothering me a lot ... and also taking us away ...
Unfortunately, I know this is the case because of COVID, but I would have wished it all different ... 😔😔😔😔

But a very big thank you to the midwives and nurses for the great care and open ears. You were just great and a very great, strong team! ☺️

(Original)
Ich habe mein Sohn letzte Woche dort entbunden, leider hatte eine Schwester gesagt das der Vater des Kindes das Haus nicht betreten darf... das haben wir auch so Wort wörtlich hingenommen. Womit er schon 2 Stunden in der Kälte draußen stand und ich ihn abholen ließ.. er konnte so schnell nicht wiederkommen wo es los ging.
Somit war ich alleine.. im Kreißsaal und musste das ohne meinen Mann durchstehen...
Was mich derzeit sehr belastet... und uns auch sehr mitnimmt...
ich weiß wegen COVID ist das leider so, trotzdem hätte ich mir das alles anders gewünscht... 😔😔😔😔

Aber ein ganz großes Dankeschön, an die Hebammen und Schwestern für die tolle Betreuung und offene Ohren. Ihr wart einfach spitzenmäßig und ein sehr tolles starkes Team! ☺️",3 months ago,0
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",5,"(Translated by Google) I can only give the stars as a visitor.
Very clean, very friendly at the information.
The team at the ward where my ex father-in-law is lying is great and I hope you get him fit again.
Unfortunately very sad that they don't work in the Helios Salzgitter like the ones in Hildesheim ..

(Original)
Ich kann nur als Besucher die Sterne geben.
Sehr sauber sehr freundlich an der Information.
Das Team auf der Station wo mein Ex Schwiegervater liegt ist klasse und hoffe sie bekommen ihn wieder fit..
Leider sehr traurig das die im Helios Salzgitter nicht so arbeiten wie die in Hildesheim..",6 months ago,0
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",1,"(Translated by Google) The doctors are really very friendly, but the staff who are on the 2nd shift today on the C2 are simply inhuman.

Here the ban on visits is exploited and elderly people are treated unworthily.

When there are no more sick people you don't have a job to think about.

(Original)
Die Ärzte sind wirklich sehr freundlich, aber das Personal was heute die 2. Schicht  hat auf der C2 einfach nur unmenschlich.

Hier wird das Besuchsverbot ausgenutzt und ältere Menschen unwürdig behandelt.

Wenn es keine Kranken mehr gibt haben Sie keinen Job mehr mal drüber nachdenken.",4 months ago,4
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",5,"(Translated by Google) I had an operation on the gallbladder at the beginning of September, all nurses, doctors, etc. always had an open ear and I felt very well looked after and looked after. After my discharge, I had complications in the wound a week later operating doctor and this time I can say that I felt well treated.
Thank you very much again for that

(Original)
Ich bin Anfang September an der Gallenblase operiert worden, alle Pflegekräfte, Ärzte, etc hatten immer ein offenes Ohr und ich habe mich sehr gut aufgehoben und betreut gefühlt.Nach der Entlassung hatte ich eine Woche später komplikationen in der Wunde, ich bin sofort von dem operierenden Arzt untersucht worden und auch diesmal kann ich sagen das ich mich gut behandelt gefühlt habe.
Vielen vielen Dank nochmal dafür",4 months ago,0
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",5,"(Translated by Google) After my tonsil operation, I spent four days here in the hospital and felt well looked after. Several times a day they look for you and ask if everything is okay. If you have a question or a request, it will be dealt with immediately. A big thank you to the nurses at Ward L2, who were always very friendly and helpful at all times. The hospital stay was made as comfortable as possible for me. I think that you have to express a lot of respect here, that the people who have a very stressful job are always so friendly and lovable!

The medical team also answered all questions in detail and was able to take away your fear, so that I felt very well cared for here. I would like to thank Dr. Walther, who operated on me and can recommend the ENT practice in Medicinum at any time.

As some have already mentioned, the food takes a bit of getting used to, which was clear to me from the start, as this is not a visit to a restaurant but a hospital stay.

(Original)
Ich habe nach meiner Mandel OP vier Tage hier im Krankenhaus verbracht und habe mich rundum gut versorgt gefühlt. Mehrmals am Tag wird nach einem geschaut und gefragt, ob alles in Ordnung ist. Wenn man eine Frage oder einen Wunsch hat, wird sich sofort darum gekümmert. Ein großes Dankeschön an die Krankenpfleger/innen der Station L2, die jederzeit immer sehr freundlich und hilfsbereit waren. Mir wurde der Krankenhausaufenthalt so angenehm wie möglich gemacht. Ich finde, dass man hier einen großen Respekt aussprechen muss, dass die Menschen, die einen sehr stressigen Job haben, trotzdem immer so freundlich und liebenswert sind!

Auch das Ärzteteam hat alle Fragen ausführlich beantwortet und einem die Angst nehmen können, sodass ich mich hier sehr gut aufgehoben fühlte. Ich würde Herrn Dr. Walther, der mich operiert hat und die HNO Praxis im Medicinum jederzeit weiterempfehlen.

Wie von einigen schon erwähnt, ist das Essen etwas gewöhnungsbedürftig, was für mich von Anfang an klar war, da es sich hier nicht um einen Restaurantbesuch handelt sondern um einen Krankenhausaufenthalt.",6 months ago,0
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",1,"(Translated by Google) REGISTRATION ONLY WITH QR CODE OTHERWISE I CANNOT VISIT MY LITTLE DAUGHTER !!!! So now you have completely Corona side effects. And what should I do if I don't have a smartphone ???? Then I'm not allowed in. Registering is one thing ok, I understand but that's really awesome. I can tell from the registration that thousands have done that before you. Well, if a thousand jump out of the window, I don't have to do that too. You have such a quirk that doesn't exist. And just because the whole world has corona, you don't want to believe it, I don't have it. Because without contacts there is no corona.

(Original)
ANMELDUNG NUR MIT QR CODE SONST DARF ICH MEINE KLEINE TOCHTER NICHT BESUCHEN!!!! Also jetzt habt ihr doch komplett Corona Nebenwirkungen. Und was soll ich machen wenn ich kein Smartphone habe???? Dann darf ich nicht rein. Registrieren ist eine Sache ok hab ich Verständnis für aber das ist ja wohl echt der ober Knaller. Da höre ich an der Anmeldung das haben vor Ihnen schon tausende gemacht. Na und, wenn tausend zum Fenster raus springen muss ich das doch nicht auch machen. Ihr habt so eine Macke das gibt es gar nicht. Und nur weil die ganze Welt corona hat, man mag es nicht glauben ich habe es nicht. Denn ohne Kontakte kein corona.",a month ago,0
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",2,"(Translated by Google) Doctors and the nursing team do their job very well.
2 stars because trust fell by the wayside. You shouldn't have money lying around. The steal deceased.
And nobody wants to have been, just refer to their house rules and paragraphs. Morality and sense of honor is zero.

(Original)
Ärzte und das Pflegeteam mach ihren Job super gut.
2 Sterne deswegen weil das Vertrauen auf der Strecke geblieben ist. Man sollte kein Geld rumliegen. Die beklauen Verstorbene.
Und keiner willst gewesen sein,berufen sich nur auf ihre Hausordnung und Paragraphen. Moral und Ehrgefühl ist gleich Null.",4 months ago,2
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",1,"(Translated by Google) Bad treatment in the emergency room. The worker who receives the cases early in the morning has no empathy and can get very aggressive. When I asked her what medication my girlfriend could take, she treated me super badly. Also, at that point there were no more patients ... just us.

How can that be possible in the hospital? it's a shame. I hope I never have to go back there.

(Original)
Schlechte Behandlung in der Notaufnahme. Der Arbeiter, der die Fälle am frühen Morgen erhält, hat kein Empathie und kann sehr aggressiv werden. Als ich sie frage, welche Medikamente meine Freundin nehmen kann, hat sie mich super schlecht behandelt. Außerdem zu diesem Zeitpunkt gab es keine Patienten mehr... nur wir.

Wie kann das im Krankenhaus möglich sein?  es ist eine Schande.  Ich hoffe, ich muss nie wieder dorthin zurückgehen.",4 months ago,3
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",5,"(Translated by Google) A few weeks ago I had to undergo an umbilical hernia operation (the umbilical hernia was already VERY advanced) at the HELIOS Hospital in Hildesheim. Of course, I had a lot of jitters, my first operation, my first general anesthesia and at 70 years of age I'm not the youngest either. Although I have to admit that, for the reasons mentioned, I had rather delayed it until it was almost 5 to twelve. I then went to the hospital emergency room on August 3, although I would like to note that it was my first contact with the HELIOS hospital in Hildesheim. I didn't have to wait too long either and was welcomed very warmly in the emergency room and one of the ladies even accompanied me (so that I didn't get lost :-)) to the secretariat of Prof. Dr. Lehner from the general Surgery. An exact appointment was not yet possible that day, but Ms. Schulz called me the next day and set the dates for the preliminary discussion and surgery. So far so good, on August 21. was then the preliminary meeting with the surgeon or anesthetist. Everything took place in a calm, friendly atmosphere. The operation was supposed to take place on Monday, August 24th, and on Sunday, August 23rd, the A ... gradually hit me, and I wanted to have some questions about the surgical technique etc. clarified. But of course no one could be reached on Sunday and on Monday, at 7 a.m., it should start. I thought to myself, just contact the boss, Prof. Dr. Lehner, it is Holy Sunday, but experiment makes you wise. In fact, Prof. Dr. Lehner took the time this Sunday and instructed his senior doctor to contact me by phone, which then happened. After that I wasn't deeply relaxed but close :-)). The fact that the professor personally took care of the needs of a frightened elderly gentleman (on holy Sunday and probably in his free time) made a big impression on me and that is why I am writing this in such detail and fits into the overall picture of this friendly clinic. After the successful operation, I was welcomed by Dr. Beckert and his team were very well looked after and could then leave the clinic again immediately.

Finally, I would like to thank the entire surgical team and my heartfelt thanks go in particular to the surgeon in charge, Dr. Schubert for their excellent work. Now I'm on the mend and hopefully soon ""fit as a sneaker"" :-)))

(Original)
Vor einigen Wochen musste ich mich einer Nabelbruch OP (wobei der Nabelbruch schon SEHR weit fortgeschritten war) im HELIOS Klinikum Hildesheim unterziehen. Ich hatte natürlich mächtigen Bammel, meine erste OP, meine erste Vollnarkose und mit meinen 70 Jahren bin ich ja auch nicht mehr der Jüngste. Wobei ich gestehen muss, dass ich es auch, aus den genannten Gründen, ziemlich verschleppt hatte, bis es quasi 5 vor Zwölf war. Ich suchte dann am 3. August die Notaufnahme des Klinikums auf, wobei ich anmerken möchte, dass es mein erster Kontakt mit dem HELIOS Klinikum, Hildesheim war. Ich brauchte auch nicht allzu lange warten und wurde in der Notaufnahme sehr freundlich aufgenommen und eine der Damen begleitete mich (damit ich mich nicht verlaufe :-)) sogar bis zum Sekretariat von Prof. Dr. Lehner aus der Allgem. Chirurgie. Eine genaue Terminierung war aber an dem Tag noch nicht möglich, wobei mich Frau Schulz aber gleich am nächsten Tag anrief und die Termine für Vorbesprechung und OP festlegte. Soweit so gut, am 21.8. war dann die Vorbesprechung mit den Chirurgen bzw. Narkosearzt. Alles fand in einer ruhigen, freundlichen Atmosphäre statt. Am Montag, 24. 8. sollte dann die OP stattfinden und am Sonntag, 23. 8. ging mir doch allmählich der A… auf Grundeis, wobei ich auch noch einige Fragen zur Operationstechnik etc. geklärt haben wollte. Aber am Sonntag war natürlich keiner mehr erreichbar und am Montag, um 7 Uhr sollte es schon losgehen. Ich dachte mir, kontaktierst du doch einfach mal den Chef, Herrn Prof. Dr. Lehner, ist zwar der heilige Sonntag, aber Versuch macht klug. Tatsächlich hat Herr Prof. Dr. Lehner sich an diesem Sonntag die Zeit genommen und seinen Oberarzt angewiesen mich telefonisch zu kontaktieren, was dann auch geschah. Danach war ich zwar nicht tiefenentspannt aber nahe dran :-)). Das der Herr Professor sich um die Nöte eines verängstigten älteren Herren (am heilig. Sonntag und vermutlich in seiner Freizeit) persönlich gekümmert hat, das hat mich schwer beeindruck und deshalb schreibe ich das hier auch so ausführlich und passt in das Gesamtbild dieser freundlichen Klinik. Nach der gelungenen OP wurde ich auf der Station A2 von Herrn Dr. Beckert und seinem Team sehr gut betreut und konnte dann die Klinik alsbald wieder verlassen.

Zum Schluss gilt mein Dank dem gesamten OP Team und mein tief empfundener ❤Dank gilt besonders der ausführenden Chirurgin Frau Dr. Schubert für ihre exzellente Arbeit. Nun bin ich auf dem Wege der Besserung und hoffentlich bald wieder „fit wie ein Turnschuh“ :-)))",6 months ago,1
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",5,"(Translated by Google) I was operated on there on June 30th.
Every single person / department was super nice and always helpful. The doctor who operated on me. Clarified me super well. The nurse at Stadium A1
fantastic 😉 Despite all the stress, they were always open to you

(Original)
Ich bin am 30.06 dort operiert worden.
Jede einzelne Person /Abteilung waren super nett und immer hilfsbereit. Der Arzt der mich operiert hat. Hat mich super gut aufgeklärt. Die Schwester /Pfleger auf der Stadion A1
traumhaft 😉 Trotz dem ganzen Stress hatten sie immer ein offenes Ohr für einen",8 months ago,1
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",1,"(Translated by Google) Again and again I have had bad experiences here.
I ask myself why it is called an emergency admission when they send you away with a small child and say the consultation hour for the children starts at 10 o'clock?!?!

The employees really let it be felt that they don't feel like working!

I just hope I don't have to go in here anymore ...

(Original)
Immer wieder schlechte Erfahrungen hier gesammelt.
Ich stelle mir die Frage warum es notfallaufnahme heisst, wenn die dich mit einem kleinen Kind wieder weg schicken und sagen die sprechstunde für die Kinder beginnt ab 10 Uhr?!?!

Die Mitarbeiter lassen es richtig spüren dass die keine Lust haben zu arbeiten!

Ich hoffe nur das ich hier nicht mehr rein muss...",6 months ago,3
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",5,"(Translated by Google) This hospital is very good, they got me back very well with the eczema I had so bad. The doctor and nurses were very nice and they gave everything. Thank you very much for being there for me quickly.

(Original)
Dieses Krankenhaus ist sehr gut,die haben mir mit dem exzem was ich so schlimm hatte sehr gut wieder hinbekommen. Die Ärztin ,Schwestern waren sehr nett und die haben alles gegeben. Recht vielen Dank das ihr schnell für mich da wart.",7 months ago,0
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",5,"(Translated by Google) I can only say that I felt as comfortable as it gets in a hospital! Such nice doctors, who built me ​​up mentally, and the nurses and the care were absolutely top-notch. I can't say anything negative at all, they were looked after in an exemplary manner, the rooms are very nice, twin rooms with bathroom; okay, the food took some getting used to, but we're not in a starred restaurant. At least you can choose and seasoning is no problem. It is quite an achievement to feed so many people! So hats off! I felt very, very comfortable under the circumstances!

(Original)
Ich kann nur sagen,  dass ich mich so wohl gefühlt habe,  wie es eben in einem Krankenhaus geht! So nette Ärzte,  die mich seelisch wahnsinnig aufgebaut haben,  und auch die Schwestern und die Versorgung waren absolut top. Ich kann überhaupt nichts Negatives sagen,  man hat sich vorbildlich gekümmert,  die Räumlichkeiten sind sehr schön, Zweibettzimmer mit Bad; okay, das Essen war am Anfang gewöhnungsbedürftig,  aber wir sind ja nicht in einem Sternerestaurant. Immerhin kann man aussuchen,  und nachwürzen ist kein Problem. Es ist schon eine Leistung, so viele Menschen zu verköstigen! Also Hut ab! Ich habe mich den Umständen entsprechend sehr, sehr wohl gefühlt!",7 months ago,1
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",2,"(Translated by Google) Delivery room: After 23 hours of labor, as a non-medically trained person in the room, I was the only one who stated that all of this was not normal and that I urgently needed a caesarean section, while the midwife, who had recently turned up on the shift, tended to do so like I'm a wimp Finally, I had to have an operation in a hurry and the next day I was told that the child would not have fit through the pelvis, it was life-threatening for both of us and I was already in the middle of the contractions. Then the birth report was incorrect and the baby photographers simply forgot about me, even though nothing was going on, because I was on the ""wrong"" ward, which also makes me sad. That was my first experience with the stationary qualities of the Helios and I immediately felt fooled several times.

The pediatric nurses on C3 were very kind and attentive.

(Original)
Kreißsaal: Nach 23 Stunden Wehen war ich als nicht medizinisch geschulte Person im Raum die einzige, die geschnallt hat, dass das alles nicht normal ist und ich dringend einen Kaiserschnitt benötige, während die Hebamme, die kürzlich erst zur Schicht erschienen war, eher so tat, als sei ich ein Weichei. Schließlich musste ich eilig operiert werden und am nächsten Tag wurde mir gesagt, dass das Kind gar nicht durch das Becken gepasst hätte, es for uns beide lebensgefährlich war und ich schon mitten im Wehensturm war. Dann war der Geburtsbericht fehlerhaft und die Babyfotografen haben mich einfach vergessen, obwohl nichts los war, weil ich auf der ""falschen"" Station lag, was mich auch traurig macht. Das war meine erste Erfahrung mit den stationären Qualitäten des Helios und ich habe mich direkt mehrmals veräppelt gefühlt.

Die Kinderkrankenschwestern auf C3 waren sehr lieb und aufmerksam.",4 months ago,3
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",5,"(Translated by Google) We were only in another hospital because my wife was in very bad labor. There we were sent away, she shouldn't be in such a way ... At home she could hardly bear the pain, then we drove to Hildesheim. We were taken in immediately, the midwife listened to my wife's problem and immediately understood what it was about, the mother was completely open and the child wanted out. We were accompanied to the delivery room and had our child there. It was a great job, special thanks to Sabine H. We have a family room, it's clean, the food tastes good, you are taken care of. There is absolutely nothing wrong with it.

(Original)
Wir waren erst in einem anderen Krankenhaus, weil meine Frau sehr starke wehen hatte. Dort wurden wir weggeschickt, sie soll sich nicht so anstellen... Zuhause konnte sie die Schmerzen kaum ertragen, dann sind wir nach Hildesheim gefahren. Wir wurden sofort aufgenommen, die Hebamme hat sich das Problem meiner Frau angehört und sofort verstanden worum es geht, der Mutternund war schon komplett offen und das Kind wollte raus. Wir wurden in den Kreißsaal begleitet und haben dort unser Kind bekommen. Es war eine tolle Arbeit, einen besonderen Dank an die Sabine H. Wir haben ein Familienzimmer, es ist sauber, das Essen schmeckt, es wird sich um einen gekümmert. Es gibt absolut nichts auszusetzen.",7 months ago,2
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",2,"(Translated by Google) Sisters are friendly and always ready to help.

But I've never seen a more unfriendly doctor than senior physician de la Riva.
Goods human.
You don't need to introduce yourself and you feel like you're under a lot of pressure.

(Original)
Schwestern sind freundlich und stets bemüht.

Aber einen unfreundlicheren Arzt als Oberarzt de la Riva habe ich noch nie erlebt.
Ware Mensch.
Hat es weder nötig sich vorzustellen und man fühlt sich stark unter Druck gesetzt.",6 months ago,1
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",3,"(Translated by Google) The emergency department needs a lot of improvement ...

The ""receptionist"" was unhelpful and unfriendly several times. Incidentally, this also applies to the female reception staff. It's a shame, as the reception / info is the clinic's personal calling card.

Emergency surgery and accommodation in ward L3 very good.

(Original)
Die Notaufnahme ist stark verbesserungswürdig...

Der ""Empfangschef"" ist wenig hilfreich und mehrfach unfreundlich gewesen. Das gilt übrigens auch für das weibliche Empfangspersonal. Eigentlich schade, ist der Empfang/Info doch die persönliche Visitenkarte der Klinik.

Not-OP und Unterbringung auf Station L3 sehr gut.",5 months ago,3
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",1,"(Translated by Google) Anyone who has to go to the emergency department with an acute problem - is being pissed off!

Anyone who has been standing in the parking lot for more than 30 minutes (since when have they been working in the ambulance so quickly that it is ready within 30 minutes?) Can look forward to a fine of € 30 by the company PRS parking space. If your emergency or suffering lasts even longer - you can also be towed away !!!

What a joke!

(Original)
Wer hier in die Notfallambulanz muss mit einem akuten Problem - wird auf den Arm genommen!

Wer länger als 30 min auf dem Parkplatz steht (seit wann arbeiten die in der Ambulanz so schnell dass man innerhalb von 30 min fertig ist?) darf sich auf ein Bußgeld in Höhe von 30€ durch die Firma PRS Parkraum freuen . Wenn euer Notfall oder euer Leiden noch länger dauert - könnt ihr auch abgeschleppt werden!!!

Welch ein Witz!",9 months ago,8
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",5,"(Translated by Google) Absolutely top. The preliminary talk for the operation including examinations was over after 2 hours. The entire staff was nice and always helpful. The room equipment was great. In the event of a second operation, I would always choose this hospital.

(Original)
Absolut Top.Das Vorgespräch zur OP incl. Untersuchungen war nach 2h durch.Das komplette Personal nett und immer hilfsbereit.Zimmerausstattung super.Würde mich im Falle einer zweiten OP immer wieder für dieses KH entscheiden.",7 months ago,0
Helios Klinikum Hildesheim,3.2,307,"Senator-Braun-Allee 33, 31135 Hildesheim",2,"(Translated by Google) Inpatient treatment is really great, but old control and everything manno I wait every time about 1st despite an appointment. Appointment is simply a word for the ... they don't know what it means

(Original)
Stationäre Behandlung ist echt top, aber alter Kontrolle und alles manno ich warte jedes mal über 1st trotz Termin. Termin ist einfach ein Wort für den..Bedeutung wissen die nicht",4 months ago,3
