Name,AVG - Sterne,Zahl der Kommentaren,Adresse,Sterne,Kommentare,Datum,Likes
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",5,"(Translated by Google) Dr. Vural sewed my finger together again today and did it well and quickly. The nurse's injection was quick and painless. Waiting was in the frame. I don't even know what other people's problem with Ameo's clinic is.

(Original)
Dr. Vural hat heute meinen Finger wieder zusammengenäht und hat es gut und schnell gemacht. Die Spritze der Schwester war fix und schmerzlos. Wartezeit war im Rahmen. Ich weiß gar nicht, wo das Problem anderer Leute in Sachen Ameos Klinik liegt.",9 months ago,0
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",5,"(Translated by Google) I was admitted there for four days.

I was very satisfied with the care and my subsequent healing process.

However, it is a very prudish, downright frigid place; I wanted to experience a little distraction in the evenings, but nothing is allowed there. First my nursing staff was robbed of me by the nursing management and then I also had to find out that sex hotlines are blocked. Really lame.
I even contacted the hospital director about this - a young and admittedly dynamic guy with sparse hair, but he also showed no understanding of my basic needs.

After all, even in the monastery beer is brewed or wine made ... you should really think about how serious your own medical problem is, maybe with one or the other prayers and wine in the monastery are enough ...

(Original)
Ich wurde dort für vier Tage stationär aufgenommen.

Ich war mit der Pflege und meinem anschließenden Heilungsverlauf sehr zufrieden.

Jedoch ist es ein sehr prüder, geradezu frigider Ort; ich wollte in den Abendstunden ein bisschen Ablenkung erfahren, aber dort ist nichts gestattet. Erst wurde mir mein Kümmerling von der Pflegeleitung geräubert und dann musste ich auch noch feststellen, dass telefonische Sexhotlines gesperrt sind. Wirklich lahm.
Ich habe diesbezüglich sogar den Krankenhausdirektor kontaktiert – ein junger und zugegebenermaßen dynamischer Typ mit spärlichem Haupthaar, aber auch er zeigte kein Verständnis für meine Grundbedürfnisse.

Selbst im Kloster wird immerhin Bier gebraut oder Wein gekeltert… man sollte sich demnach wirklich überlegen wie ernst das eigene medizinische Problem ist, vielleicht sind ja bei dem ein oder anderen Gebete und Wein im Kloster ausreichend…",10 months ago,0
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",2,"(Translated by Google) I am there three times a week, but I am only evaluating the external framework of the hospital. The parking spaces are a disaster, the markings are old and sometimes difficult to see. Therefore, parking is done all over the place and so much space is wasted. The number of parking spaces is also too small. And specialist visitors, hospital patients, staff and taxis also have to share them.

Despite the smoking ban, there is often and a lot of smoking in the entrance area. The hospital is doing very little about it, even though it has actually been promised.
(Addition August 2020: Something has happened, there is a new smoking area and violations of the smoking ban have become less common)
I'm curious to see if something else will happen.

(Original)
Bin drei mal die Woche dort, bewerte hier aber nur den äußeren Rahmen des Krankenhauses. Die Parkplätze sind eine Katastrophe, die Markierungen alt und teilweise schlecht zu sehen. Daher wird kreuz und quer geparkt und so viel Platz verschenkt. Die Anzahl der Parkplätze ist außerdem zu gering. Und Facharzt-Besucher, Krankenhaus-Patienten, Personal und Taxis müssen sich die auch noch teilen.

Trotz Rauchverbot wird im Eingangsbereich oft und viel Geraucht. Das Krankenhaus tut hier sehr wenig dagegen, obwohl dies eigentlich zugesagt wurde.
(Ergänzung August 2020: Es hat sich etwas getan, es gigt eine neue Raucherecke und Verstöße gegen das Raucherverbot sind seltener geworden)
Bin gespannt, ob da noch etwas passiert.",7 months ago,2
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",5,"(Translated by Google) Station 8 in Ameos Klinikum Alfeld is the best in the clinic, here one is treated very professionally and takes the concerns of the people seriously. Staff is very friendly and helpful, always have an open mind and help in every way.

(Original)
Station 8 in Ameos Klinikum Alfeld ist die Beste in der Klinik, hier wird man sehr professionell behandelt und nimmt Sorgen der Menschen ernst. Personal ist sehr freundlich und hilfsbereit, haben immer ein offenes Ohr und helfen in jeder Hinsicht.",a year ago,1
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",3,"(Translated by Google) Very nice doctors, some nurses very unfriendly villains, unprofessional can not even take blood, nerve sore, also had to take medication because of that. Dealing with bed-ridden patients from old people's homes is often just cruel relieve me without treatment

(Original)
Sehr nette Arzte, manche Krankenschwester sehr unfreundliche Fieslinge  ,unprofessionell können nicht mal blut entnemen ,nerv verllezt ,muste auch noch daswegen Medikamente einnemen Umgang mit bettlagerigen Patienten aus Altenheimen ist oft einfach grausam  hatte sehr gern denn lieben Schwestern die Visage poliert ,aber dann hatte mann mich ohne Behandlüng entlasen",a year ago,1
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",1,"(Translated by Google) Roentgen: no possibility to go to the toilet, even after repeated addressing of the staff, if there was no toilet, came the very snotty answer ""the toilet is complete"".
The food is a disaster.

At discharge: 4 hours waiting time for the discharge letter.

The best way to bring your own tablets, since you only after several requests tablet from the hospital.

DATA PROTECTION is written very large here, there were papers from the dismissed fellow patient for days on the table.

If you have the opportunity, you should make a huge bow to the Alfelder hospital.

(Original)
Röntgen: keine Möglichkeit zur Toilette zu gehen,auch nach mehrmaliger Ansprache des Personals ,ob es keine Toilette gebe , kam die sehr patzige Abtwort „ die Toilette ist abgeschlossen“.
Das Essen ist eine Katastrophe.

Bei Entlassung:4 Stunden Wartezeit auf den Entlassungsbrief.

Am besten man bringt sich seine Tabletten selber mit, da man erst nach mehrfachen Bitten Tabletten vom Krankenhaus bekommt.

DATENSCHUTZ wird hier sehr groß geschrieben, es lagen noch Papiere von der entlassenen Mitpatientin tagelang auf dem Tisch.

Wenn man die Möglichkeit hat, sollte man einen riesigen Bogen um das Alfelder Krankenhaus machen.",a year ago,1
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",3,"(Translated by Google) So far I have had an outpatient stay.
I was treated very quickly in the emergency room for shortness of breath.
The nursing staff is very friendly.
The doctors were nice but I didn't feel that I was being taken seriously and I had the feeling that they weren't there.

(Original)
Bisher hatte ich einen ambulanten Aufenthalt.
Ich wurde wegen Atemnot sehr schnell in der Notaufnahme behandelt.
Das Pflegepersonal ist sehr freundlich.
Die Ärzte waren zwar nett aber ich fühlte mich nicht wirklich ernst genommen und ich hatte das Gefühl sie waren nicht bei der Sache.",2 years ago,1
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",1,"(Translated by Google) Important examination is simply forgotten, prescribed medication will not be distributed and only on multiple demand you get the complete medication.
Food we do not talk about it, who wants to lose weight, can make at the feed ne zero diet.
The cafe is expensive and bad.
Care by nursing staff, usually okay, depends on who is in the shift. Except examinations and medication are forgotten, because the nurse with her head was already on vacation. As a patient, I recommend, pay close attention to what the doctor tells you and fits the tablets are right. As a patient you should control exactly ...

(Original)
Wichtige Untersuchung wird einfach vergessen, verordnete Medikamente werden nicht verteilt und erst auf mehrfacher Nachfrage bekommt man die komplette Medikation.
Essen reden wir nicht drüber, wer abnehmen will, kann bei dem Fraß ne Nulldiät machen.
Das Café ist teuer und schlecht.
Betreuung durch Pflegepersonal, meistens okay, kommt drauf an wer in der Schicht ist. Ausser Untersuchungen und Medikamente werden vergessen, weil die Pflegekraft mit ihrem Kopf schon im Urlaub war. Als Patient empfehle ich, achtet genau darauf was der Arzt euch sagt und passt auf das die Tabletten stimmen. Als Patient sollte man genau kontrollieren...",a year ago,3
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",1,"(Translated by Google) Impossible what's going on here. My father had been here for a week. He is due to be released today and has been waiting for his release papers since 7:00 a.m. He has a hard back and can hardly walk. I asked the doctor if I could get one so that he didn't have to run down and had to bend over in pain, so the doctor said he should run down. Anyone who has to be hospitalized. Alfeld is definitely not recommended. One star is only because of the night sisters. Big compliment you do your job fantastic.

(Original)
Unmöglich was hier abgeht. Mein Vater war hier seit einer Woche. Er soll heute entlassen werden und wartet schon seit 7:00Uhr morgens auf seine Entlassungspapiere. Er hat es schwer mit dem Rücken und kann kaum laufen. Ich habe den Doktor gefragt ob ich einen bekommen könnte damit er nicht runter laufen muss und sich vor Schmerzen Krümmer muss, da sagte der Doktor er soll runter laufen. Jeden der stationär eingewiesen muss. Alfeld ist auf keinen Fall empfehlenswert. Der eine Stern ist nur wegen den Nachtschwestern. Großes Kompliment ihr macht euren Job fantastisch.",3 years ago,3
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",1,"(Translated by Google) Was admitted at the weekend as an emergency with a cruciate ligament and meniscal tear. The ""treating"" doctor could not diagnose this, just as little as a fracture of the upper tibia (despite X-rays). I was treated with painkillers and a Voltaren bandage.
The one star is only because the sister was nice and accommodating. Unfortunately, you cannot choose where to travel with the ambulance when you are transported - but if you have the opportunity to choose the hospital, I would strongly advise against it from Alfeld.

(Original)
Wurde am Wochenende als Notfall mit einem Kreuzband- und Meniskusriss eingeliefert. Der ""behandelnde"" Arzt konnte das nicht diagnostizieren, genau so wenig wie einen Bruch am oberen Schienbein (trotz Röntgenaufnahmen). Ich wurde mit Schmerztabletten und einem Voltaren-Verband abgefertigt.
Der eine Stern ist lediglich, weil die Schwester nett und zuvorkommend war. Leider kann man sich beim Abtransport mit dem Krankenwagen nicht aussuchen, wohin die Reise geht - wenn man aber sonst die Möglichkeit hat sich das Krankenhaus auszusuchen, würde ich von Alfeld entschieden abraten.",3 years ago,6
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",1,"(Translated by Google) Here you probably do not want to make friends anymore. Such an unfriendly staff! Completely out of place!

(Original)
Hier möchte man sich wohl keine Freunde mehr machen. So ein unfreundliches Personal! Völlig fehl am Platz!",2 years ago,5
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",5,"(Translated by Google) I was from 21.03 - 04.04. 2019 in pain therapy at the AMEOS Hospital in Alfeld in treatment. The recording worked very well ECG was made, blood pressure was measured and blood was taken before it went on ward. On the ward 4 provided for the pain therapy, I was very kindly received by the sister Nikolina and brought to my room. I was presented the plans for the meal and explained, because I came on the day of admission a little later than all the others (I had an appointment before, but was discussed). There were interviews on the first day, and you had time to stash your things. In the room itself (I had a single room) was a bathroom, a closet with lockable safe, a fridge and a small closet, plenty of space to store the things. Television, telephone and Internet in one device, requires a registration below, I have paid 20 € for 20 days (the price is ok). The doctor Karcheva-Kazakova personally was very nice to me from day one. She responded very well to questions on my part and also explained very well. So it went on. Also the physiotherapy team, especially Steffi, responded very well to questions from us. She taught us very well in equipment training and in the exercise pool. I twice had a single physiotherapy session with massage (I would have liked more of that). The discussions with the psychotherapist Mr. Martin were very good. The PDA and procaine infusions were very good for me personally. Also, the food was OK, a hospital adequate (you can not expect a four star hotel) All in all, I highly recommend the AMEOS Hospital in Alfeld in terms of pain therapy. It's a good, clean hospital, friendly staff, doctors who can listen. Pain therapy helped me to 70%.

Klinikum Alfeld Pain Management PRO:
friendly staff
listening doctors
good food (choice of 3 lunch, always hot food, the hospital adequate)
Great physiotherapy
good supply and control, even from the night shift
Good aftercare even after the therapy

Klinikum Alfeld Pain Management CONTRA:
no patient W-LAN (now have other hospitals, not everyone has a laptop)
Television partially totally pixelated picture with some programs
Cafeteria on weekends only from 13.00 clock and in the evening at 17.00

I have not found any more to complain about, this recession does not refer to pain therapy to anything else. I will continue to consider the hospital as I felt very comfortable throughout the area. My thanks go to the entire team, the pain therapy of the AMEOS-Hospital in Alfeld, as well as the team of physiotherapy.

Update: 30.06.2019
Since 20.05.2019 I am every 14 days for procaine base infusion in Alfeld. On June 13, 1919, I had a resubmit of Dr. Karcheva-Kazakova, I was received very nice, felt right back there well. I was asked about my health, there were problems, I got tape on my back from Frau Doktor, I got the same medication I needed right away. I was told immediately if something is I should contact me. As a note, it is painfully 60% better than before. I will keep my pain but I can live with them. I got a big chunk of my quality of life again.

All in all, the aftercare is very great there, you are really in good hands on the pain station in Alfeld, and you are also seen as a human. In hindsight you will not be left alone with your problem. Again a heartfelt thank you, dear team of pain therapy.

(Original)
Ich war vom 21.03 - 04.04. 2019 in der Schmerztherapie im AMEOS Klinikum in Alfeld in Behandlung. Die Aufnahme klappte sehr gut es wurde EKG gemacht, Blutdruck gemessen und Blut abgenommen, bevor es auf Station ging. Auf der Station 4 vorgesehen für die Schmerztherapie, wurde ich sehr freundlich von der Schwester Nikolina empfangen und auf mein Zimmer gebracht. Es wurden mir die Pläne fürs Essen vorgelegt und erklärt, da ich an dem Aufnahmetag etwas später kam als alle anderen (ich hatte vorher noch einen Termin, war aber abgesprochen). Am ersten Tag gab es Aufnahmegespräche, und man hatte Zeit, seine Sachen zu verstauen. Im Zimmer selber (Ich hatte ein Einzelzimmer) befand sich ein Badezimmer, ein Kleiderschrank mit abschließbarem Tresor, ein Kühlschrank und ein kleiner Schrank, viel Platz zum verstauen der Sachen. Fernsehen, Telefon und Internet in einem Gerät, bedarf einer Anmeldung unten, ich habe habe für 20 Tage 15 € bezahlt (vom Preis her ok). Die Frau Doktor Karcheva-Kazakova war mir persönlich vom ersten Tag an sehr sympatisch. Sie ging auf Fragen meinerseits sehr gut ein und hat auch sehr gut erklärt. So ging es dann weiter. Auch das Team der Physiotherapie, insbesondere Steffi ging sehr gut auf Fragen von uns ein. Sie hat uns sehr gut im Gerätetraining und im Bewegungsbad angelernt. Ich hatte zweimal eine einzelne Physiotherapiesitzung mit Massage (davon hätte ich mir mehr gewünscht). Auch die Gespräche mit dem Psychotherapeuten Herrn Martin waren sehr gut. Die PDA und die Procain-Infusionen waren für mich persönlich sehr gut. Auch das Essen war OK, einem Krankenhaus angemessen (man kann kein 4 Sterne Hotel erwarten) Alles in allem kann ich das AMEOS-Klinikum in Alfeld in punkto Schmerztherapie sehr empfehlen. Es ist ein gutes, sauberes Krankenhaus, freundliches Personal, Ärzte die auch zuhören können. Mir hat die Schmerztherapie zu 70 % geholfen.

Klinikum Alfeld Schmerztherapie PRO:
freundliches Personal
zuhörende Ärzte
gutes Essen (Auswahl aus 3 Mittagsgerichten, immer heißes Essen gehabt, dem Krankenhaus angemessen)
Tolle Physiotherapie
gute Versorgung und Kontrolle, auch von der Nachtschicht
gute Nachsorge auch nach der Therapie

Klinikum Alfeld Schmerztherapie CONTRA:
kein Patienten W-LAN (haben mittlerweile auch andere Krankenhäuser, nicht jeder hat ein Laptop)
Fernsehen teilweise total verpixeltes Bild bei einigen Programmen
Cafeteria an Wochenenden erst ab 13.00 Uhr geöffnet und abends schon um 17.00 zu

Mehr habe ich nicht zum bemängeln gefunden, diese Rezesion bezieht sich auf die Schmerztherapie nicht auf irgendetwas anderes. Das Krankenhaus werde ich aber weiterhin in Betracht ziehen, da ich mich sehr wohlgefühlt habe in der gesamten Umgebung. Mein Dank gilt dem gesamten Team, der Schmerztherapie des AMEOS-Klinikums in Alfeld, sowie dem Team der Physiotherapie.

Update: 30.06.2019
Seit dem 20.05.2019 bin ich alle 14 Tage zur Procain-Basen Infusion in Alfeld. Am 13.06.2019 hatte ich eine Wiedervorstellung bei Frau Doktor Karcheva-Kazakova, ich wurde sehr nett empfangen, fühlte mich gleich wieder wohl dort. Ich wurde gefragt nach meinem Befinden, es wurde auf Probleme eingegangen, ich bekam von Frau Doktor Tape auf meinem Rücken, das was ich brauchte an Medikamenten bekam ich gleich verschrieben. Mir wurde gleich gesagt wenn etwas ist sollte ich mich melden. Als Anmerkung mir geht es schmerzmäßig zu 60% besser als vorher. Ich werde Schmerzen behalten aber mit denen kann ich leben. Ich habe ein großes Stück meiner Lebensqualität wieder bekommen.

Alles in allem ist auch die Nachsorge sehr klasse dort, man ist auf der Schmerzstation in Alfeld wirklich in guten Händen, und man wird auch als Mensch gesehen. Man wird auch im Nachhinein nicht allein mit seinem Problem gelassen. Nochmal auch hierfür ein Herzliches Dankeschön, liebes Team der Schmerztherapie.",a year ago,1
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",5,"(Translated by Google) All the staff I feel as very friendly and accommodating. I always felt in good hands.

(Original)
Alle Mitarbeiter empfinde ich hier als sehr freundlich und zuvorkommend. Habe mich immer gut aufgehoben gefühlt.",2 years ago,0
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",1,"(Translated by Google) Without words and then still wonder that no money is coming into the coffers

(Original)
Ohne Worte und dann noch wundern das kein Geld in die Kassen kommen",a year ago,2
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",1,"(Translated by Google) I was in the family medical emergency service. On Wednesday the doctors were already in town at 11 a.m. and my family doctor was on vacation (was only able to go to the doctor in the afternoon). That's why I thought, if I go to the general practitioner emergency service, he will definitely be able to issue me a certificate, I need it for work. After almost 2 hours of waiting, I was told that the doctor in attendance did not issue me a certificate because he did not do something like that. I don't think it's great. Good thing I have a nice employer ...

(Original)
Ich war beim Hausärztlichen Notdienst. Am Mittwoch hatten die Ärzte schon um 11 Uhr zu in der Stadt und mein Hausarzt war im Urlaub (war erst am Nachmittag fähig zum Arzt zu gehen).  Deswegen dachte ich, gehe ich zum Hausärztlichen Notdienst, der wird mir bestimmt ein Attest ausstellen können, brauch ich ja für die Arbeit. Ich habe dann nach fast 2h Wartezeit gesagt bekommen, dass der anwesende Arzt mir keinen Attest ausstellt, weil er soetwas nicht macht. Finde ich nicht toll. Gut das ich einen netten Arbeitgeber hab...",3 years ago,3
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",1,"(Translated by Google) Unfortunately it has become a very bad hospital.

This hospital is absolutely not recommended.
A star is still too much ..

(Original)
Leider ein sehr schlechtes Krankenhaus geworden.

Dieses Krankenhaus ist absolut nicht weiter zu empfehlen.
Ein Stern ist noch zu viel..",2 years ago,5
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",5,"(Translated by Google) Good hospital, all good, good service

(Original)
Gutes Krankenhaus, alles gut,guter Service",a year ago,1
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",1,"(Translated by Google) Catastrophe!

Patient admission not busy, then you should ring the bell. Hours pass before anyone comes. EMERGENCY would be wrong word ... is like the train 🤬.
If someone then comforts to appear you will also be turned on pampig why you ring the bell.
If the original KH had not been crowded .... never ever would I have come here.

My tip to future patients: please choose another KH for emergencies

(Original)
Katastrophe!

Patientenaufnahme nicht besetzt, dann soll man klingeln. Stunden vergehen bevor jemand kommt. NOTAUFNAHME wäre falsches Wort... ist ja wie bei der Bahn 🤬.
Wenn sich dann jemand bequemt zu erscheinen wird man auch noch pampig angemacht, warum man denn klingelt.
Wäre das ursprüngliche KH nicht überfüllt gewesen.... never ever wäre ich hierher gekommen.

Mein Tip an künftige Patienten: bitte wählt ein anderes KH für Notfälle",2 years ago,2
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",5,"(Translated by Google) I think a lot of reviews are totally pulled by the hair!
I feel totally comfortable here, the nursing staff is extremely competent and extremely friendly! Despite sometimes difficult patients, the treatment is always carried out more than just confidently.
Waiting times in the emergency room are normal, I don't know of any hospital where this is faster.
For me the stay was very relaxing and howling, it almost borders on vacation with the super beautiful view.
Should I need such treatment again, the ameos Alfeld will definitely be my first choice. Keep it up I don't know of any changes !! Thanks for the nice time.

(Original)
Ich bin der Meinung, dass viele Rezensionen total an den Haaren herbeigezogen sind!
Ich fühle mich hier total wohl, das Pflegepersonal ist äußerst kompetent und überfreundlich! Trotz teilweiser schwieriger Patienten wird die Behandlung stets mehr als nur souverän vollzogen.
Wartezeiten in der Notaufnahme sind etwas ganz normales, ich kenne kein Krankenhaus bei dem dies schneller geht.
Für mich war der Aufenthalt sehr erholsam und heulend, es grenzt fast schon an Urlaub mit der super schönen Aussicht.
Sollte ich wieder mal eine derartige Behandlung benötigen wird das ameos Alfeld definitiv meine erste Wahl sein. Macht weiter so ich wüsste keine Änderungsvorschläge!! Danke für die schöne Zeit.",3 years ago,6
AMEOS Hospital Alfeld,2.7,70,"Landrat-Beushausen-Straße 26, 31061 Alfeld (Leine)",1,"(Translated by Google) Just go to die, otherwise no recommendation.

(Original)
Bloß zum sterben hingehen, ansonsten keine Empfehlung.",2 years ago,3
