Name,AVG - Sterne,Zahl der Kommentaren,Adresse,Sterne,Kommentare,Datum,Likes
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) My baby was born here. The midwife and nurse are very nice and friendly. I liked the meal from the hospital. Hospital hygiene is great. My birth was helped by a midwife who is always on night duty. She is very friendly and she has a lot of experience. ❤️👶🍼😽

(Original)
Mein Baby wurde hier geboren. Die Hebamme und die Krankenschwester sind sehr nett und freundlich. Die Mahlzeit von Krankenhaus hat mir gut geschmeckt. Die Hygiene von Krankenhaus ist super. Meine Geburt wurde von eine Hebamme, sie immer Nachtdienst hat, geholfen. Sie ist sehr freundlich und sie hat viele Erfahrungen. ❤️👶🍼😽",5 months ago,3
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) The birth of our second child was complicated, so that my wife had to be transferred to the intensive care unit in the Friederikenstift. I practically followed with the baby under my arm. I am still thrilled with how well we were all looked after here. A family room was immediately made available, a well-coordinated team of midwives, nurses and doctors took excellent care of us and helped us through these turbulent days. We would like to say ""Thank you"" again after 3 years!

(Original)
Die Geburt unseres zweiten Kindes verlief mit Komplikationen, so dass meine Frau auf die Intensivstation in das Friederikenstift verlegt werden musste. Ich kam quasi mit dem Baby unter dem Arm hinterher. Ich bin immer noch begeistert davon, wie gut wir hier alle betreut wurden. Es wurde sofort ein Familienzimmer bereitgestellt, ein gut eingespieltes Team aus Hebammen, Krankenschwestern und Ärzten hat sich hervorragend um uns gekümmert und uns durch diese turbulenten Tage geholfen. Wir möchten dafür auch nach 3 Jahren noch einmal herzlich ""Danke"" sagen!",5 months ago,2
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) So I had arrived by ambulance and from start to finish I was treated very nicely and kindly. Was stationed for 7 days and all the employees in Station 2 in the middle were completely great, I couldn't expect more.

Thanks alot

(Original)
Also ich war mit Krankenwagen angekommen , und von Anfang bis zu Ende war ich komplett nett freundliche behandelt . War 7 Tage stationiert und alle Mitarbeiter Station 2 Mitte war komplett super , mehr konnte ich nicht erwarten .

Vielen vielen Dank",5 months ago,1
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",1,"(Translated by Google) Very unfriendly staff. I stayed here in the hospital for 4 days, had pain at night that I couldn't breathe when I pressed the emergency button, the nurse said to me that this was not an emergency, I shouldn't press the button anymore, train your employees better and friendliness would be an advantage ! Nobody is here at the hospital for fun!

(Original)
Sehr unfreundliches Personal. Habe 4 Tage hier im Krankenhaus übernachtet hatte Nachts Schmerzen das ich kein Luft mehr bekamm als ich den Notfall Knopf drückte meinte die Krankenschwester zu mir das das kein Notfall sei ich nicht mehr den Knopf drücken soll  bilden sie ihre Mitarbeiter besser aus und Freundlichkeit wäre ein Vorteil! Keiner ist hier im Krankenhaus aus Spaß hier!",4 months ago,6
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) I had my abdominal wall lift there, I am completely satisfied, very nice carers and I met great people.

(Original)
Hatte dort meine bauchdeckenstraffung bin voll zufrieden sehr nette Pfleger und Pflegerinnen und hab da tolle Menschen kennengelernt.",a month ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) Very competent restoration of care after a severe thumb injury in September 20 in my experience, with hand damage only this clinic comes to my hands for me! Thanks to the team

(Original)
Sehr kompetente Wiederherstellung versorgung  nach einer schweren  Daumen Verletzungen  im September 20 nach meiner Erfahrung , mit Handvertzung  kommt für mich nur diese Klinik an meine Hände !!! Danke an das Team",a week ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) I am far more than satisfied with the treatment at the Friederiekenstift and will continue to attend the medical appointments there.

(Original)
Ich bin weitaus mehr als zufrieden mit der Behandlung im Friederiekenstift und werde weiterhin die Ärztlichen Termine dort wahrnehmen.",a month ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) It was a very good and enjoyable time. The nursing home, the doctors, the physiotherapists and occupational therapists were very nice and all of them did a good job.

(Original)
Es war eine sehr gute und angenehme Zeit. Das Pflegeheim, die Ärzte, die Physio- und Ergotherapeuten waren sehr nett und habe allesamt eine gute Arbeit geleistet.",2 months ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) Of course, I read the reviews beforehand! a lot of negative and had my concerns !? I was on the neurological ward 4 south because of a lumbar puncture anxiety disorder / paresthesia. I know some kh. And I've never been treated so well as there! From the very first moment, the nurses and nurses were super friendly! The assistants doctors took their time explaining everything thoroughly and were very personable, the same goes for the stations and senior doctor! A great. Team it couldn't have hit me better! A huge thank you to everyone who did not show the stress in this difficult time and who looked after them so well. Us. To take care of! As soon as it is allowed to visit. I will thank the station with a lot of cake

(Original)
Natürlich habe ich vorher die Bewertungen gelesen! viel negatives und hatten meine Bedenken!?  Ich lag auf der neurologischen Station 4 Süd wegen einer lumbalpunktion  angst Störung /missempfindungen. Ich kenne einige kh. Und ich wurde noch nie so gut behandelt wie dort!!! Vom ersten Moment waren die Kranken pfleger und Pflege Helfer super freundlich! Die assitens Ärzte nahmen sich Zeit Erklärten alles gründlich und waren sehr sympathisch das gleiche gilt für denn stations und Oberarzt! Ein tolles. Team  es hätte mich nicht besser treffen können! Ein riesen Danke an alle die in dieser schweren Zeit sich denn Stress nicht anmerken lassen und sich so gut um. Uns. Kümmern! Sobald es gestattet wird zu besuchen. Werde ich der  Station mit ner Menge Kuchen danken",a week ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) Simply very good. I was lying on ward 1 north with a broken ankle joint. Great care - great housekeeping - great doctors. The food was also very good.

(Original)
Einfach Sehr gut.Ich habe auf der Station 1 Nord mit einen Sprunggeleksbruch gelegen.Super Pflege -Super -Hauswirtschaft -Super Ärztinnen und Ärzte.Das Essen war auch Sehr gut.",2 months ago,1
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",4,"(Translated by Google) After a drastic move from the birthplace to the Friederikenstift, I was brought from the ambulance directly to the operating room. It all happened very quickly. The staff was incredibly friendly and didn't judge me or blame me. After the placenta was removed, I was admitted to the intensive care unit, where there were only very friendly staff. I was overwhelmed by how nice everyone was and how great and empathetic they took care of me. I always had a good feeling there. I would particularly like to thank the senior physician Ms. Kanzenbach, she made me feel 100% better, she gave me a great feeling to help us in every situation and everything tried to follow our wishes.
For us it was a great high and low of feelings with which Ms. Kanzenbach handled so lovingly and sensitively. She is not only a great doctor, she is simply a great person! Thank you!!

When I arrived at the maternity ward, I spent 5 days. Here, as in every hospital, everything was included, it always depends
whom one gets. I had three favorite sisters, although one name stuck in my head, dear Irena was always by my side, lovingly cared for me and my little one. Many Thanks!!
I got to know two paediatricians, as well as two sisters who were crazy. Unfriendly, snotty and unkind ... unfortunately they made it to the Friederikenstift. I think they'll be everywhere :-) Greetings to everyone, we're fine 🧡

(Original)
Nach einer drastischen Verlegung vom Geburtshaus ins Friederikenstift wurde ich aus dem RTW direkt in den OP gebracht. Es ging alles super schnell. Das Personal war unglaublich freundlich und haben mich nicht verurteilt oder mir etwas vorgeworfen. Nachdem die Plazenta entfernt wurde kam ich auf die Intensivstation, wo auch nur sehr freundliches Personal war. Ich war überaus überwältigt wie lieb alle waren und sich um mich toll und einfühlsam gekümmert haben. Ich hatte dort immer ein gutes Gefühl. Ganz besonders möchte ich mich bei der Oberärztin Frau Kanzenbach bedanken, durch sie ging es es mir direkt um 100% besser, sie hat mir ein tolles Gefühl gegeben uns in jeglicher Situation geholfen und alles versucht unseren Wünschen nachzugehen.
Es war für uns ein großes hoch und tief der Gefühle womit Frau Kanzenbach so liebevoll und einfühlsam umgegangen ist. Sie ist nicht nur eine tolle Ärztin sondern einfach ein toller Mensch! Danke!!

Auf der Wochenbettstation angekommen, habe ich 5 Tage verbracht. Hier war wie in jedem Krankenhaus alles dabei, es kommt immer drauf an, an
wen man gerät. Ich hatte drei Lieblingsschwestern, wobei mir ein Name im Kopf geblieben ist, die liebe Irena war immer wieder an meiner Seite, hat sich liebevoll um mich und meinen Kleinen gekümmert. Vielen Dank!!
Zwei Kinderärzte habe ich kennengelernt, sowie zwei Schwestern die unter aller Sau waren. Unfreundlich, patzig und lieblos... leider haben es solche auch ins Friederikenstift geschafft. Ich denke, die wird es aber überall geben :-) liebe Grüße an alle, uns geht es gut 🧡",a month ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) Many thanks to the entire team at Station 2 South. Mega friendly and competent staff. I felt very well looked after. Best regards

(Original)
Vielen Dank an das gesamte Team der Station 2 Süd. Mega freundliches und kompetentes Personal. Habe mich sehr gut aufgehoben gefühlt.Viele Grüße",4 months ago,1
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) See good hospital. Top doctors, very friendly nursing staff. Building is a bit old.

(Original)
Seht gutes Krankenhaus.  Top Ärzte sehr freundliches Pflegepersonal. Gebäude ist etwas in die Jahre gekommen.",a month ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) I am super satisfied !!!

Was looking for a hospital where I could have my baby.
After a few researches, reading reviews and watching videos, I came across the Friederikenstift and decided on this hospital pretty quickly.

The midwives in the delivery room were real professionals. Very kind, empathetic, calm, patient, motivating, could take away all fears and were always there.

Due to Corona, great attention was paid to hygiene.
My partner and I had to do a corona test and provide some information.
My boyfriend was there all the time during the birth and I didn't have to wear the mask all the time either. In the case of a birth, this would also be inhuman.

My baby was not an easy birth ... 4400g and 37cm head circumference. But the midwifery team did it without a caesarean section. Of course, as a 160cm tall person, I experienced a perineal tear with such a large baby. But the doctor and assistants sewed everything with the greatest care and so far everything is healing very well.

I am so happy that I chose this hospital. I had to stay there until the early evening on the day of the birth so that some tests could take place to see if the baby and I were okay. But then I was allowed to go home on an outpatient basis.

Our baby is doing fine and of course we are too.

I am extremely grateful to the whole team of midwives and doctors. It wasn't easy, but everyone did their best, not given up. Everyone was helpful, there for us. The midwife who started the birth actually stayed about 2 hours longer. Because she helped me very well and really knows about her work. Hats off to this great team!

(Original)
Ich bin super zufrieden!!!

Habe nach einem Krankenhaus gesucht, in dem ich mein Baby bekommen kann.
Nach ein paar Recherchen, Bewertungen lesen, Videos anschauen bin ich auf das Friederikenstift gestoßen und habe mich ziemlich fix für dieses Krankenhaus entschieden.

Die Hebammen im Kreißsaal waren echte Profis. Sehr lieb, einfühlsam, ruhig, geduldig, motivierend, konnten sämtliche Ängste nehmen und waren immer da.

Durch Corona wurde sehr auf Hygiene geachtet.
Mein Partner und ich mussten einen Corona Test machen, einige Angaben machen.
Während der Geburt war mein Freund die ganze Zeit dabei und auch ich musste nicht ständig die Maske tragen. Bei einer Geburt wäre dies ja auch unmenschlich.

Mein Baby war keine leichte Geburt... 4400g und 37cm Kopfumfang. Aber das Hebammen Team hat es ohne Kaiserschnitt geschafft. Natürlich habe ich als 160cm große Person, bei so einem großen Baby einen Dammriss erlebt. Aber die Ärztin und Assistentinnen haben mit größter Sorgfalt alles genäht und bis jetzt ist alles sehr gut am heilen.

Ich bin so glücklich, dass ich mich für dieses Krankenhaus entschieden habe. Ich musste am Tag der Geburt noch bis frühen Abend dort bleiben, damit einige Untersuchungen stattfinden konnten, ob es dem Baby und mir gut geht. Aber dann durfte ich nach Hause ambulant.

Unserem Baby geht es bestens und uns selbstverständlich auch.

Ich bin dem ganzen Team von Hebammen und Ärztinnen mega dankbar. Es war nicht einfach, aber alle haben ihr bestes gegeben, nicht aufgegeben. Alle waren hilfsbereit, für uns da. Die Hebamme die mit der Geburt begonnen hat, ist sogar circa 2 Stunden länger geblieben. Weil sie mir sehr gut geholfen hat und wirklich von ihrer Arbeit Bescheid weiß. Hut ab vor diesem tollen Team!",2 months ago,1
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",1,"(Translated by Google) I signed up 5 months before the birth when my amniotic sac burst at 1 am, I was not accepted and should please go to another hospital. Now I'm bleeding heavily, I'm not well, but I'm not an acute case. Thanks for the great performance.

(Original)
Hatte mich 5 Monate vor der Geburt angemeldet als nachts um 1 meine fruchtblase geplatzt ist wurde ich nicht angenommen und solle doch bitte in ein anderes Krankenhaus. Jetzt habe ich starke Blutungen mir geht es nicht gut aber ich bin ja kein akut Fall. Danke für die super Leistung.",7 months ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",1,"(Translated by Google) Sitting in the emergency room since around 11.30 a.m. to 12 p.m. The time now is 4:50 PM. What is certain is that my 94 year old mother's wrist is going to be operated on. That was about 2 hours ago. ""Another CT has to be done"", it was said 1.5 to 2 hours ago. This morning's x-rays were not enough. Until now, at 4:50 p.m. we are sitting and waiting for the CT to be picked up. It should come, but is overloaded. Otherwise, by itself, no more information. I'm curious how long it will be overloaded.

(Original)
Sitzen jetzt seit zirka 11.30 bis 12 Uhr in der Notaufnahme. Es ist jetzt 16.50 Uhr. Fest steht, das Handgelenk meiner 94jährigen Mutter soll operiert werden. Das war vor etwa 2 Stunden. Müsse ""noch ein CT gemacht"" werden, hieß es vor 1,5 bis 2 Stunden. Die Röntgenbilder von heute morgen reichten nicht. Bis jetzt, 16.50 Uhr sitzen wir und warten auf die Abholung zum CT. Die soll kommen, sei aber überlastet. Sonst, von sich aus, keine Infos mehr dazu. Bin gespannt, wie lange es noch überlastet sein wird.",4 months ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) Top doctors, super nice nursing staff

(Original)
Top Ärzte super nettes Pflegepersonal",a month ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) As mentioned by others, things are not going well. The sometimes long wait in the emergency room or for the surgery appointment when you are already sober in bed is often hard for you, not only physically but also psychologically stressful. Although the Friederikenstift is currently in a very tense situation. Problems like this cannot be avoided if one has the duty and the right to provide medical help at all times for everyone who needs it. Every day, at any time.

Starting with the emergency treatment (in the evening and Christmas), the emergency admission two weeks later, through the operation and the follow-up treatment, I only met very friendly, emphatic and competent doctors and medical staff. The medical and human treatment was exemplary at all times. And that also counts for everyone else in the house, such as those responsible for catering.

Many thanks to your staff, it did a great job and made me healthy again.

(Original)
Wie bereits von anderen erwähnt, es läuft nicht alles rund. Das teilweise lange Warten in der Notaufnahme oder auf den OP Termin, wenn man bereits nüchtern im Bett liegt, ist für einen selber oftmals hart, nicht nur körperlich sondern auch psychisch belastend. Wobei der Friederikenstift momentan bestimmt in einer sehr angespannten Situation ist. Solche Probleme lasen sich wohl nicht vermeiden, wenn man die Pflicht und den Anspruch hat, jederzeit  für alle, die es benötigen, medizinische Hilfe zu leisten. An jedem Tag, zu jeder Uhrzeit.

Beginnend bei der Notfallbehandlung ( abends und Weihnachten ), der Notaufallaufnahme zwei Wochen später, über die OP und die Nachbehandlung bin ich hier nur sehr freundlichen, emphatischen und kompetenten Ärztinnen + Ärzten bzw. medizinischen Personal begegnet. Die medizinische und menschliche Behandlung war jederzeit vorbildlich. Und das zählt auch für alle anderen in dem Haus, wie z.B. die für die Verpflegung Verantwortlichen.

Vielen lieben Dank an Euer Personal, es hat einen super Job und mich wieder gesund gemacht.",2 months ago,1
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) I am absolutely satisfied, the nurses are always friendly and try to ensure that the patient is fine.
The doctors understand their trade and take the time to achieve the best possible result. I had an angiography in the groin and the attending physician placed a new stent on me that was absolutely pain-free.
The food was also really okay for a hospital.
Overall, I felt that I was in very good hands here and can highly recommend the Fiederikenstift.

(Original)
Ich bin absolut zufrieden, die Schwestern sind immer freundlich und bemüht das es dem Patienten gut geht.
Die Ärzte verstehen ihr Handwerk, und nehmen sich richtig Zeit um ein optimales Ergebnis zu erreichen. Bei mir wurde eine Angiografie in der Leiste durchgeführt und der behandelnde Arzt hat bei mir einen neuen Stent gesetzt, dass absolut Schmerzfrei.
Auch das Essen war für ein Krankenhaus wirklich okay.
Insgesamt hab ich mich hier sehr gut aufgehoben gefühlt und kann das Fiederikenstift sehr empfehlen.",3 months ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",1,"(Translated by Google) Security from this morning very aggressive, he got me down, he doesn't fit this job at all, disrespectful

(Original)
Security von heute morgen sehr Aggressiv, er hat mich fertig gemacht, der passt überhaupt nicht zum diese Beruf, Respektlos",a week ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",1,"(Translated by Google) I don't recommend worst hospital to anyone

(Original)
Schlimmste Krankenhaus empfehlen  ich keiner",3 weeks ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",1,"(Translated by Google) The last shed, my mother-in-law is left sitting with a broken spine for 7 HOURS and then gets to hear the sentence ""Oh, you can still walk? Can't we do anything for you .... Patient with a tick bite was even given priority, because yes after IMPORTANT is dealt with ..... This is a case for the lawyer. We will not enter this house again. Disappointment all along the line ... No trace of expected help !!!

(Original)
Der letzte Schuppen, meine Schwiegermutter wird mit angebrochener Wirbelsäule 7 STUNDEN sitzen gelassen und bekommt dann den Satz zu hören ""Ach Sie können noch laufen? Können wir nichts für Sie tun....Patient mit einem Zeckenbiss wurde sogar vorrangig behandelt, da ja nach WICHTIGKEIT behandelt wird.....Das ist ein Fall für den Anwalt. Dieses Haus werden wir nicht mehr betreten. Enttäuschung auf ganzer Linie... Von erwarteter Hilfe keine Spur!!!",6 months ago,2
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) My wife was operated on there successfully, felt she was in very good hands and looked after there. Many thanks to the whole team, especially Station ENord!

(Original)
Meine Frau wurde dort erfolgreich operiert, hat sich dort sehr gut aufgehoben und betreut gefühlt. Vielen Dank an das gesamte Team, besonders Station ENord!",5 months ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",5,"(Translated by Google) I was admitted as an emergency in severe pain.
In my opinion, I was treated quickly and admitted to the hospital.

I was on Ward 2 East for about 1 week, I felt more comfortable there.
Nurses and doctors were very competent and friendly.
I kept asking questions and always took time for myself.
You could also chat or joke a little.

Thanks to the team at the station!

(Original)
Ich wurde als Notfall mit starken Schmerzen eingeliefert.
Meiner Meinung nach wurde ich schnell behandelt und stationär aufgenommen.

Lag ca. 1 Woche auf der Station 2 Ost, dort habe ich mich eher wohl gefühlt.
Pfleger und Ärzte waren sehr kompetent und freundlich.
Ich habe immer wieder Rückfragen gestellt und es wurde sich immer für mich Zeit genommen.
Man konnte auch mal ein wenig quatschen oder scherzen.

Danke an das Team der Station!",7 months ago,0
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",2,"(Translated by Google) I waited in the emergency room with acute pain for 4 hours in the evening and in the morning. Unfortunately, more is not possible for me because of my family situation. The staff made a nice but mercilessly overwhelmed impression. Since trauma surgery is less affected by Corona, this cannot be used as an excuse here. I don't think that those responsible experience these conditions themselves or get treated in their own clinic. 2 stars because at least you weren't turned away.

(Original)
Ich habe abends und Vormittags je 4 Stunden mit akuten Schmerzen in der Notaufnahme gewartet. Mehr geht bei mir aus familiärer Situation leider nicht. Das Personal macht einen netten aber gnadenlos überforderten Eindruck. Da die Unfallchirurgie weniger von Corona betroffen ist, kann dies hier nicht als Ausrede dienen. Ich denke nicht, dass die Verantwortlichen diese Zustände selber erleben oder sich in der eigenen Klinik behandeln lassen. 2 Sterne da man zumindest nicht abgewiesen wird.",7 months ago,3
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",1,"(Translated by Google) Not recommended, neither for staff nor for patients!
Disorganized, old and bad conditions!
And that is called a church house ?!
Sad but true..

(Original)
Nicht zu empfehlen, weder für das Personal noch für Patienten!
Unorganisiert, alt und schlechte Bedingungen!
Und das nennt sich ein kirchliches Haus?!
Traurig aber wahr..",5 months ago,1
DIAKOVERE Friederikenstift,3.1,264,"Humboldtstraße 5, 30169 Hannover",1,"(Translated by Google) Last dirty shack unfriendly until it is no longer you are thrown out with child by Ali without training no thanks

(Original)
Letzte drecksbude unfreundlich bis zum geht nicht mehr man wird mit kind von ali ohne Ausbildung  rausgeschmissen nein danke",3 months ago,0
